Date,Currency,Exchange
7/4/2015,GBP,0.6401
7/5/2015,USD,1
7/5/2015,CAD,1.2582
7/5/2015,AUD,1.329
7/5/2015,EUR,0.9012
7/5/2015,GBP,0.6401
7/6/2015,USD,1
7/6/2015,CAD,1.264
7/6/2015,AUD,1.3343
7/6/2015,EUR,0.9084
7/6/2015,GBP,0.6432
7/7/2015,USD,1
7/7/2015,CAD,1.2739
7/7/2015,AUD,1.3468
7/7/2015,EUR,0.9148
7/7/2015,GBP,0.6474
7/8/2015,USD,1
7/8/2015,CAD,1.2743
7/8/2015,AUD,1.3485
7/8/2015,EUR,0.9071
7/8/2015,GBP,0.6507
7/9/2015,USD,1
7/9/2015,CAD,1.2685
7/9/2015,AUD,1.3403
7/9/2015,EUR,0.9046
7/9/2015,GBP,0.6492
7/10/2015,USD,1
7/10/2015,CAD,1.2706
7/10/2015,AUD,1.3388
7/10/2015,EUR,0.8941
7/10/2015,GBP,0.6444
7/11/2015,USD,1
7/11/2015,CAD,1.2706
7/11/2015,AUD,1.3388
7/11/2015,EUR,0.8941
7/11/2015,GBP,0.6444
7/12/2015,USD,1
7/12/2015,CAD,1.2706
7/12/2015,AUD,1.3388
7/12/2015,EUR,0.8941
7/12/2015,GBP,0.6444
7/13/2015,USD,1
7/13/2015,CAD,1.2721
7/13/2015,AUD,1.3462
7/13/2015,EUR,0.9051
7/13/2015,GBP,0.6439
7/14/2015,USD,1
7/14/2015,CAD,1.276
7/14/2015,AUD,1.3442
7/14/2015,EUR,0.9065
7/14/2015,GBP,0.6422
7/15/2015,USD,1
7/15/2015,CAD,1.2744
7/15/2015,AUD,1.3401
7/15/2015,EUR,0.9083
7/15/2015,GBP,0.6399
7/16/2015,USD,1
7/16/2015,CAD,1.2947
7/16/2015,AUD,1.3539
7/16/2015,EUR,0.9202
7/16/2015,GBP,0.6424
7/17/2015,USD,1
7/17/2015,CAD,1.2978
7/17/2015,AUD,1.3511
7/17/2015,EUR,0.9184
7/17/2015,GBP,0.6413
7/18/2015,USD,1
7/18/2015,CAD,1.2978
7/18/2015,AUD,1.3511
7/18/2015,EUR,0.9184
7/18/2015,GBP,0.6413
7/19/2015,USD,1
7/19/2015,CAD,1.2978
7/19/2015,AUD,1.3511
7/19/2015,EUR,0.9184
7/19/2015,GBP,0.6413
7/20/2015,USD,1
7/20/2015,CAD,1.2985
7/20/2015,AUD,1.3549
7/20/2015,EUR,0.9215
7/20/2015,GBP,0.6424
7/21/2015,USD,1
7/21/2015,CAD,1.2992
7/21/2015,AUD,1.357
7/21/2015,EUR,0.9202
7/21/2015,GBP,0.643
7/22/2015,USD,1
7/22/2015,CAD,1.2995
7/22/2015,AUD,1.3543
7/22/2015,EUR,0.9173
7/22/2015,GBP,0.6404
7/23/2015,USD,1
7/23/2015,CAD,1.2975
7/23/2015,AUD,1.3496
7/23/2015,EUR,0.9092
7/23/2015,GBP,0.6404
7/24/2015,USD,1
7/24/2015,CAD,1.3091
7/24/2015,AUD,1.3765
7/24/2015,EUR,0.9142
7/24/2015,GBP,0.6462
7/25/2015,USD,1
7/25/2015,CAD,1.3091
7/25/2015,AUD,1.3765
7/25/2015,EUR,0.9142
7/25/2015,GBP,0.6462
7/26/2015,USD,1
7/26/2015,CAD,1.3091
7/26/2015,AUD,1.3765
7/26/2015,EUR,0.9142
7/26/2015,GBP,0.6462
7/27/2015,USD,1
7/27/2015,CAD,1.303
7/27/2015,AUD,1.3731
7/27/2015,EUR,0.9043
7/27/2015,GBP,0.6445
7/28/2015,USD,1
7/28/2015,CAD,1.3014
7/28/2015,AUD,1.3686
7/28/2015,EUR,0.907
7/28/2015,GBP,0.6416
7/29/2015,USD,1
7/29/2015,CAD,1.2955
7/29/2015,AUD,1.3691
7/29/2015,EUR,0.9066
7/29/2015,GBP,0.6394
7/30/2015,USD,1
7/30/2015,CAD,1.298
7/30/2015,AUD,1.3752
7/30/2015,EUR,0.9128
7/30/2015,GBP,0.6399
7/31/2015,USD,1
7/31/2015,CAD,1.3048
7/31/2015,AUD,1.3805
7/31/2015,EUR,0.9118
7/31/2015,GBP,0.642
8/1/2015,USD,1
8/1/2015,CAD,1.3048
8/1/2015,AUD,1.3805
8/1/2015,EUR,0.9118
8/1/2015,GBP,0.642
8/2/2015,USD,1
8/2/2015,CAD,1.3048
8/2/2015,AUD,1.3805
8/2/2015,EUR,0.9118
8/2/2015,GBP,0.642
8/3/2015,USD,1
8/3/2015,CAD,1.3153
8/3/2015,AUD,1.3762
8/3/2015,EUR,0.9132
8/3/2015,GBP,0.6418
8/4/2015,USD,1
8/4/2015,CAD,1.313
8/4/2015,AUD,1.3516
8/4/2015,EUR,0.9113
8/4/2015,GBP,0.6404
8/5/2015,USD,1
8/5/2015,CAD,1.3171
8/5/2015,AUD,1.3558
8/5/2015,EUR,0.9189
8/5/2015,GBP,0.6398
8/6/2015,USD,1
8/6/2015,CAD,1.3168
8/6/2015,AUD,1.3642
8/6/2015,EUR,0.9187
8/6/2015,GBP,0.6444
8/7/2015,USD,1
8/7/2015,CAD,1.3082
8/7/2015,AUD,1.3535
8/7/2015,EUR,0.914
8/7/2015,GBP,0.6445
8/8/2015,USD,1
8/8/2015,CAD,1.3082
8/8/2015,AUD,1.3535
8/8/2015,EUR,0.914
8/8/2015,GBP,0.6445
8/9/2015,USD,1
8/9/2015,CAD,1.3082
8/9/2015,AUD,1.3535
8/9/2015,EUR,0.914
8/9/2015,GBP,0.6445
8/10/2015,USD,1
8/10/2015,CAD,1.3131
8/10/2015,AUD,1.358
8/10/2015,EUR,0.9124
8/10/2015,GBP,0.6452
8/11/2015,USD,1
8/11/2015,CAD,1.3075
8/11/2015,AUD,1.3652
8/11/2015,EUR,0.9046
8/11/2015,GBP,0.6412
8/12/2015,USD,1
8/12/2015,CAD,1.2969
8/12/2015,AUD,1.3562
8/12/2015,EUR,0.8965
8/12/2015,GBP,0.6409
8/13/2015,USD,1
8/13/2015,CAD,1.3012
8/13/2015,AUD,1.3611
8/13/2015,EUR,0.9002
8/13/2015,GBP,0.6397
8/14/2015,USD,1
8/14/2015,CAD,1.3044
8/14/2015,AUD,1.3537
8/14/2015,EUR,0.8952
8/14/2015,GBP,0.6396
8/15/2015,USD,1
8/15/2015,CAD,1.3044
8/15/2015,AUD,1.3537
8/15/2015,EUR,0.8952
8/15/2015,GBP,0.6396
8/16/2015,USD,1
8/16/2015,CAD,1.3044
8/16/2015,AUD,1.3537
8/16/2015,EUR,0.8952
8/16/2015,GBP,0.6396
8/17/2015,USD,1
8/17/2015,CAD,1.3136
8/17/2015,AUD,1.36
8/17/2015,EUR,0.9009
8/17/2015,GBP,0.6401
8/18/2015,USD,1
8/18/2015,CAD,1.3105
8/18/2015,AUD,1.3621
8/18/2015,EUR,0.9042
8/18/2015,GBP,0.6367
8/19/2015,USD,1
8/19/2015,CAD,1.307
8/19/2015,AUD,1.3609
8/19/2015,EUR,0.9057
8/19/2015,GBP,0.6384
8/20/2015,USD,1
8/20/2015,CAD,1.3126
8/20/2015,AUD,1.367
8/20/2015,EUR,0.8942
8/20/2015,GBP,0.6383
8/21/2015,USD,1
8/21/2015,CAD,1.3108
8/21/2015,AUD,1.3637
8/21/2015,EUR,0.8864
8/21/2015,GBP,0.6381
8/22/2015,USD,1
8/22/2015,CAD,1.3108
8/22/2015,AUD,1.3637
8/22/2015,EUR,0.8864
8/22/2015,GBP,0.6381
8/23/2015,USD,1
8/23/2015,CAD,1.3108
8/23/2015,AUD,1.3637
8/23/2015,EUR,0.8864
8/23/2015,GBP,0.6381
8/24/2015,USD,1
8/24/2015,CAD,1.3252
8/24/2015,AUD,1.3832
8/24/2015,EUR,0.8698
8/24/2015,GBP,0.6351
8/25/2015,USD,1
8/25/2015,CAD,1.3194
8/25/2015,AUD,1.3851
8/25/2015,EUR,0.8691
8/25/2015,GBP,0.6336
8/26/2015,USD,1
8/26/2015,CAD,1.3265
8/26/2015,AUD,1.4
8/26/2015,EUR,0.877
8/26/2015,GBP,0.6415
8/27/2015,USD,1
8/27/2015,CAD,1.3226
8/27/2015,AUD,1.3993
8/27/2015,EUR,0.8862
8/27/2015,GBP,0.648
8/28/2015,USD,1
8/28/2015,CAD,1.3271
8/28/2015,AUD,1.4012
8/28/2015,EUR,0.8875
8/28/2015,GBP,0.6497
8/29/2015,USD,1
8/29/2015,CAD,1.3271
8/29/2015,AUD,1.4012
8/29/2015,EUR,0.8875
8/29/2015,GBP,0.6497
8/30/2015,USD,1
8/30/2015,CAD,1.3271
8/30/2015,AUD,1.4012
8/30/2015,EUR,0.8875
8/30/2015,GBP,0.6497
8/31/2015,USD,1
8/31/2015,CAD,1.3253
8/31/2015,AUD,1.4046
8/31/2015,EUR,0.8917
8/31/2015,GBP,0.6487
9/1/2015,USD,1
9/1/2015,CAD,1.3222
9/1/2015,AUD,1.4201
9/1/2015,EUR,0.89
9/1/2015,GBP,0.6522
9/2/2015,USD,1
9/2/2015,CAD,1.3255
9/2/2015,AUD,1.427
9/2/2015,EUR,0.8885
9/2/2015,GBP,0.6547
9/3/2015,USD,1
9/3/2015,CAD,1.3263
9/3/2015,AUD,1.428
9/3/2015,EUR,0.8906
9/3/2015,GBP,0.6541
9/4/2015,USD,1
9/4/2015,CAD,1.323
9/4/2015,AUD,1.4319
9/4/2015,EUR,0.8978
9/4/2015,GBP,0.6568
9/5/2015,USD,1
9/5/2015,CAD,1.323
9/5/2015,AUD,1.4319
9/5/2015,EUR,0.8978
9/5/2015,GBP,0.6568
9/6/2015,USD,1
9/6/2015,CAD,1.323
9/6/2015,AUD,1.4319
9/6/2015,EUR,0.8978
9/6/2015,GBP,0.6568
9/7/2015,USD,1
9/7/2015,CAD,1.328
9/7/2015,AUD,1.4411
9/7/2015,EUR,0.8972
9/7/2015,GBP,0.6553
9/8/2015,USD,1
9/8/2015,CAD,1.3221
9/8/2015,AUD,1.4313
9/8/2015,EUR,0.8959
9/8/2015,GBP,0.649
9/9/2015,USD,1
9/9/2015,CAD,1.3248
9/9/2015,AUD,1.4238
9/9/2015,EUR,0.8977
9/9/2015,GBP,0.651
9/10/2015,USD,1
9/10/2015,CAD,1.3252
9/10/2015,AUD,1.4154
9/10/2015,EUR,0.8941
9/10/2015,GBP,0.6496
9/11/2015,USD,1
9/11/2015,CAD,1.3263
9/11/2015,AUD,1.416
9/11/2015,EUR,0.8875
9/11/2015,GBP,0.6484
9/12/2015,USD,1
9/12/2015,CAD,1.3263
9/12/2015,AUD,1.416
9/12/2015,EUR,0.8875
9/12/2015,GBP,0.6484
9/13/2015,USD,1
9/13/2015,CAD,1.3263
9/13/2015,AUD,1.416
9/13/2015,EUR,0.8875
9/13/2015,GBP,0.6484
9/14/2015,USD,1
9/14/2015,CAD,1.3253
9/14/2015,AUD,1.4042
9/14/2015,EUR,0.8846
9/14/2015,GBP,0.6487
9/15/2015,USD,1
9/15/2015,CAD,1.3237
9/15/2015,AUD,1.4033
9/15/2015,EUR,0.8834
9/15/2015,GBP,0.6489
9/16/2015,USD,1
9/16/2015,CAD,1.325
9/16/2015,AUD,1.3962
9/16/2015,EUR,0.8906
9/16/2015,GBP,0.6472
9/17/2015,USD,1
9/17/2015,CAD,1.3194
9/17/2015,AUD,1.3946
9/17/2015,EUR,0.884
9/17/2015,GBP,0.6441
9/18/2015,USD,1
9/18/2015,CAD,1.3027
9/18/2015,AUD,1.3757
9/18/2015,EUR,0.8757
9/18/2015,GBP,0.6391
9/19/2015,USD,1
9/19/2015,CAD,1.3027
9/19/2015,AUD,1.3757
9/19/2015,EUR,0.8757
9/19/2015,GBP,0.6391
9/20/2015,USD,1
9/20/2015,CAD,1.3027
9/20/2015,AUD,1.3757
9/20/2015,EUR,0.8757
9/20/2015,GBP,0.6391
9/21/2015,USD,1
9/21/2015,CAD,1.3183
9/21/2015,AUD,1.3949
9/21/2015,EUR,0.8889
9/21/2015,GBP,0.6438
9/22/2015,USD,1
9/22/2015,CAD,1.3271
9/22/2015,AUD,1.4103
9/22/2015,EUR,0.8965
9/22/2015,GBP,0.6475
9/23/2015,USD,1
9/23/2015,CAD,1.3265
9/23/2015,AUD,1.4182
9/23/2015,EUR,0.8969
9/23/2015,GBP,0.6544
9/24/2015,USD,1
9/24/2015,CAD,1.3379
9/24/2015,AUD,1.4364
9/24/2015,EUR,0.8896
9/24/2015,GBP,0.6571
9/25/2015,USD,1
9/25/2015,CAD,1.3313
9/25/2015,AUD,1.4254
9/25/2015,EUR,0.8968
9/25/2015,GBP,0.6589
9/26/2015,USD,1
9/26/2015,CAD,1.3313
9/26/2015,AUD,1.4254
9/26/2015,EUR,0.8968
9/26/2015,GBP,0.6589
9/27/2015,USD,1
9/27/2015,CAD,1.3313
9/27/2015,AUD,1.4254
9/27/2015,EUR,0.8968
9/27/2015,GBP,0.6589
9/28/2015,USD,1
9/28/2015,CAD,1.3358
9/28/2015,AUD,1.4295
9/28/2015,EUR,0.8953
9/28/2015,GBP,0.6582
9/29/2015,USD,1
9/29/2015,CAD,1.3388
9/29/2015,AUD,1.4289
9/29/2015,EUR,0.8925
9/29/2015,GBP,0.6597
9/30/2015,USD,1
9/30/2015,CAD,1.342
9/30/2015,AUD,1.4227
9/30/2015,EUR,0.8926
9/30/2015,GBP,0.6592
10/1/2015,USD,1
10/1/2015,CAD,1.3269
10/1/2015,AUD,1.4146
10/1/2015,EUR,0.8966
10/1/2015,GBP,0.6605
10/2/2015,USD,1
10/2/2015,CAD,1.3239
10/2/2015,AUD,1.422
10/2/2015,EUR,0.8961
10/2/2015,GBP,0.6593
10/3/2015,USD,1
10/3/2015,CAD,1.3239
10/3/2015,AUD,1.422
10/3/2015,EUR,0.8961
10/3/2015,GBP,0.6593
10/4/2015,USD,1
10/4/2015,CAD,1.3239
10/4/2015,AUD,1.422
10/4/2015,EUR,0.8961
10/4/2015,GBP,0.6593
10/5/2015,USD,1
10/5/2015,CAD,1.3114
10/5/2015,AUD,1.4109
10/5/2015,EUR,0.89
10/5/2015,GBP,0.6588
10/6/2015,USD,1
10/6/2015,CAD,1.3098
10/6/2015,AUD,1.406
10/6/2015,EUR,0.8909
10/6/2015,GBP,0.6592
10/7/2015,USD,1
10/7/2015,CAD,1.3003
10/7/2015,AUD,1.3835
10/7/2015,EUR,0.8876
10/7/2015,GBP,0.6531
10/8/2015,USD,1
10/8/2015,CAD,1.3047
10/8/2015,AUD,1.3919
10/8/2015,EUR,0.8886
10/8/2015,GBP,0.6545
10/9/2015,USD,1
10/9/2015,CAD,1.2936
10/9/2015,AUD,1.3644
10/9/2015,EUR,0.8801
10/9/2015,GBP,0.6519
10/10/2015,USD,1
10/10/2015,CAD,1.2936
10/10/2015,AUD,1.3644
10/10/2015,EUR,0.8801
10/10/2015,GBP,0.6519
10/11/2015,USD,1
10/11/2015,CAD,1.2936
10/11/2015,AUD,1.3644
10/11/2015,EUR,0.8801
10/11/2015,GBP,0.6519
10/12/2015,USD,1
10/12/2015,CAD,1.2927
10/12/2015,AUD,1.3566
10/12/2015,EUR,0.8793
10/12/2015,GBP,0.6508
10/13/2015,USD,1
10/13/2015,CAD,1.3047
10/13/2015,AUD,1.3702
10/13/2015,EUR,0.8792
10/13/2015,GBP,0.6576
10/14/2015,USD,1
10/14/2015,CAD,1.2985
10/14/2015,AUD,1.3779
10/14/2015,EUR,0.8764
10/14/2015,GBP,0.6501
10/15/2015,USD,1
10/15/2015,CAD,1.29
10/15/2015,AUD,1.3648
10/15/2015,EUR,0.8742
10/15/2015,GBP,0.6466
10/16/2015,USD,1
10/16/2015,CAD,1.2927
10/16/2015,AUD,1.378
10/16/2015,EUR,0.8803
10/16/2015,GBP,0.6475
10/17/2015,USD,1
10/17/2015,CAD,1.2927
10/17/2015,AUD,1.378
10/17/2015,EUR,0.8803
10/17/2015,GBP,0.6475
10/18/2015,USD,1
10/18/2015,CAD,1.2927
10/18/2015,AUD,1.378
10/18/2015,EUR,0.8803
10/18/2015,GBP,0.6475
10/19/2015,USD,1
10/19/2015,CAD,1.2945
10/19/2015,AUD,1.3748
10/19/2015,EUR,0.8824
10/19/2015,GBP,0.6456
10/20/2015,USD,1
10/20/2015,CAD,1.3003
10/20/2015,AUD,1.3727
10/20/2015,EUR,0.8793
10/20/2015,GBP,0.6464
10/21/2015,USD,1
10/21/2015,CAD,1.3003
10/21/2015,AUD,1.3834
10/21/2015,EUR,0.8807
10/21/2015,GBP,0.6473
10/22/2015,USD,1
10/22/2015,CAD,1.3124
10/22/2015,AUD,1.3871
10/22/2015,EUR,0.8839
10/22/2015,GBP,0.6465
10/23/2015,USD,1
10/23/2015,CAD,1.3067
10/23/2015,AUD,1.3759
10/23/2015,EUR,0.9022
10/23/2015,GBP,0.6492
10/24/2015,USD,1
10/24/2015,CAD,1.3067
10/24/2015,AUD,1.3759
10/24/2015,EUR,0.9022
10/24/2015,GBP,0.6492
10/25/2015,USD,1
10/25/2015,CAD,1.3067
10/25/2015,AUD,1.3759
10/25/2015,EUR,0.9022
10/25/2015,GBP,0.6492
10/26/2015,USD,1
10/26/2015,CAD,1.3152
10/26/2015,AUD,1.3788
10/26/2015,EUR,0.9082
10/26/2015,GBP,0.6524
10/27/2015,USD,1
10/27/2015,CAD,1.3219
10/27/2015,AUD,1.3831
10/27/2015,EUR,0.9041
10/27/2015,GBP,0.6522
10/28/2015,USD,1
10/28/2015,CAD,1.321
10/28/2015,AUD,1.4018
10/28/2015,EUR,0.9021
10/28/2015,GBP,0.6539
10/29/2015,USD,1
10/29/2015,CAD,1.3185
10/29/2015,AUD,1.4132
10/29/2015,EUR,0.9149
10/29/2015,GBP,0.6557
10/30/2015,USD,1
10/30/2015,CAD,1.3175
10/30/2015,AUD,1.4109
10/30/2015,EUR,0.9077
10/30/2015,GBP,0.6519
10/31/2015,USD,1
10/31/2015,CAD,1.3175
10/31/2015,AUD,1.4109
10/31/2015,EUR,0.9077
10/31/2015,GBP,0.6519
11/1/2015,USD,1
11/1/2015,CAD,1.3175
11/1/2015,AUD,1.4109
11/1/2015,EUR,0.9077
11/1/2015,GBP,0.6519
11/2/2015,USD,1
11/2/2015,CAD,1.3098
11/2/2015,AUD,1.4011
11/2/2015,EUR,0.9065
11/2/2015,GBP,0.6465
11/3/2015,USD,1
11/3/2015,CAD,1.3125
11/3/2015,AUD,1.394
11/3/2015,EUR,0.9111
11/3/2015,GBP,0.6497
11/4/2015,USD,1
11/4/2015,CAD,1.307
11/4/2015,AUD,1.3909
11/4/2015,EUR,0.9145
11/4/2015,GBP,0.6487
11/5/2015,USD,1
11/5/2015,CAD,1.3158
11/5/2015,AUD,1.3997
11/5/2015,EUR,0.9189
11/5/2015,GBP,0.6548
11/6/2015,USD,1
11/6/2015,CAD,1.3201
11/6/2015,AUD,1.3995
11/6/2015,EUR,0.9205
11/6/2015,GBP,0.6606
11/7/2015,USD,1
11/7/2015,CAD,1.3201
11/7/2015,AUD,1.3995
11/7/2015,EUR,0.9205
11/7/2015,GBP,0.6606
11/8/2015,USD,1
11/8/2015,CAD,1.3201
11/8/2015,AUD,1.3995
11/8/2015,EUR,0.9205
11/8/2015,GBP,0.6606
11/9/2015,USD,1
11/9/2015,CAD,1.3256
11/9/2015,AUD,1.4164
11/9/2015,EUR,0.928
11/9/2015,GBP,0.6627
11/10/2015,USD,1
11/10/2015,CAD,1.3261
11/10/2015,AUD,1.4181
11/10/2015,EUR,0.9336
11/10/2015,GBP,0.6614
11/11/2015,USD,1
11/11/2015,CAD,1.3263
11/11/2015,AUD,1.4169
11/11/2015,EUR,0.9332
11/11/2015,GBP,0.6588
11/12/2015,USD,1
11/12/2015,CAD,1.3326
11/12/2015,AUD,1.4053
11/12/2015,EUR,0.9323
11/12/2015,GBP,0.6586
11/13/2015,USD,1
11/13/2015,CAD,1.3305
11/13/2015,AUD,1.4007
11/13/2015,EUR,0.929
11/13/2015,GBP,0.6569
11/14/2015,USD,1
11/14/2015,CAD,1.3305
11/14/2015,AUD,1.4007
11/14/2015,EUR,0.929
11/14/2015,GBP,0.6569
11/15/2015,USD,1
11/15/2015,CAD,1.3305
11/15/2015,AUD,1.4007
11/15/2015,EUR,0.929
11/15/2015,GBP,0.6569
11/16/2015,USD,1
11/16/2015,CAD,1.3329
11/16/2015,AUD,1.4091
11/16/2015,EUR,0.9326
11/16/2015,GBP,0.6582
11/17/2015,USD,1
11/17/2015,CAD,1.3308
11/17/2015,AUD,1.4021
11/17/2015,EUR,0.9372
11/17/2015,GBP,0.6576
11/18/2015,USD,1
11/18/2015,CAD,1.3335
11/18/2015,AUD,1.409
11/18/2015,EUR,0.9376
11/18/2015,GBP,0.6571
11/19/2015,USD,1
11/19/2015,CAD,1.329
11/19/2015,AUD,1.3966
11/19/2015,EUR,0.9357
11/19/2015,GBP,0.6548
11/20/2015,USD,1
11/20/2015,CAD,1.3313
11/20/2015,AUD,1.3871
11/20/2015,EUR,0.9356
11/20/2015,GBP,0.6559
11/21/2015,USD,1
11/21/2015,CAD,1.3313
11/21/2015,AUD,1.3871
11/21/2015,EUR,0.9356
11/21/2015,GBP,0.6559
11/22/2015,USD,1
11/22/2015,CAD,1.3313
11/22/2015,AUD,1.3871
11/22/2015,EUR,0.9356
11/22/2015,GBP,0.6559
11/23/2015,USD,1
11/23/2015,CAD,1.3378
11/23/2015,AUD,1.3915
11/23/2015,EUR,0.9406
11/23/2015,GBP,0.6608
11/24/2015,USD,1
11/24/2015,CAD,1.3359
11/24/2015,AUD,1.3861
11/24/2015,EUR,0.9389
11/24/2015,GBP,0.663
11/25/2015,USD,1
11/25/2015,CAD,1.3327
11/25/2015,AUD,1.3793
11/25/2015,EUR,0.9446
11/25/2015,GBP,0.6629
11/26/2015,USD,1
11/26/2015,CAD,1.3305
11/26/2015,AUD,1.3838
11/26/2015,EUR,0.9423
11/26/2015,GBP,0.6623
11/27/2015,USD,1
11/27/2015,CAD,1.3347
11/27/2015,AUD,1.3884
11/27/2015,EUR,0.9452
11/27/2015,GBP,0.6644
11/28/2015,USD,1
11/28/2015,CAD,1.3347
11/28/2015,AUD,1.3884
11/28/2015,EUR,0.9452
11/28/2015,GBP,0.6644
11/29/2015,USD,1
11/29/2015,CAD,1.3347
11/29/2015,AUD,1.3884
11/29/2015,EUR,0.9452
11/29/2015,GBP,0.6644
11/30/2015,USD,1
11/30/2015,CAD,1.3369
11/30/2015,AUD,1.3868
11/30/2015,EUR,0.9453
11/30/2015,GBP,0.6662
12/1/2015,USD,1
12/1/2015,CAD,1.3319
12/1/2015,AUD,1.3717
12/1/2015,EUR,0.9434
12/1/2015,GBP,0.6638
12/2/2015,USD,1
12/2/2015,CAD,1.3385
12/2/2015,AUD,1.3653
12/2/2015,EUR,0.9423
12/2/2015,GBP,0.6652
12/3/2015,USD,1
12/3/2015,CAD,1.3319
12/3/2015,AUD,1.3635
12/3/2015,EUR,0.9371
12/3/2015,GBP,0.6674
12/4/2015,USD,1
12/4/2015,CAD,1.3337
12/4/2015,AUD,1.3666
12/4/2015,EUR,0.9173
12/4/2015,GBP,0.6605
12/5/2015,USD,1
12/5/2015,CAD,1.3337
12/5/2015,AUD,1.3666
12/5/2015,EUR,0.9173
12/5/2015,GBP,0.6605
12/6/2015,USD,1
12/6/2015,CAD,1.3337
12/6/2015,AUD,1.3666
12/6/2015,EUR,0.9173
12/6/2015,GBP,0.6605
12/7/2015,USD,1
12/7/2015,CAD,1.3461
12/7/2015,AUD,1.3738
12/7/2015,EUR,0.9252
12/7/2015,GBP,0.664
12/8/2015,USD,1
12/8/2015,CAD,1.3603
12/8/2015,AUD,1.3884
12/8/2015,EUR,0.9195
12/8/2015,GBP,0.6686
12/9/2015,USD,1
12/9/2015,CAD,1.357
12/9/2015,AUD,1.3876
12/9/2015,EUR,0.914
12/9/2015,GBP,0.6627
12/10/2015,USD,1
12/10/2015,CAD,1.354
12/10/2015,AUD,1.3707
12/10/2015,EUR,0.9138
12/10/2015,GBP,0.6612
12/11/2015,USD,1
12/11/2015,CAD,1.3664
12/11/2015,AUD,1.3863
12/11/2015,EUR,0.9132
12/11/2015,GBP,0.6597
12/12/2015,USD,1
12/12/2015,CAD,1.3664
12/12/2015,AUD,1.3863
12/12/2015,EUR,0.9132
12/12/2015,GBP,0.6597
12/13/2015,USD,1
12/13/2015,CAD,1.3664
12/13/2015,AUD,1.3863
12/13/2015,EUR,0.9132
12/13/2015,GBP,0.6597
12/14/2015,USD,1
12/14/2015,CAD,1.3754
12/14/2015,AUD,1.3868
12/14/2015,EUR,0.9105
12/14/2015,GBP,0.661
12/15/2015,USD,1
12/15/2015,CAD,1.3712
12/15/2015,AUD,1.3831
12/15/2015,EUR,0.9099
12/15/2015,GBP,0.6599
12/16/2015,USD,1
12/16/2015,CAD,1.3766
12/16/2015,AUD,1.389
12/16/2015,EUR,0.9147
12/16/2015,GBP,0.6661
12/17/2015,USD,1
12/17/2015,CAD,1.3832
12/17/2015,AUD,1.3926
12/17/2015,EUR,0.9224
12/17/2015,GBP,0.6702
12/18/2015,USD,1
12/18/2015,CAD,1.3956
12/18/2015,AUD,1.4033
12/18/2015,EUR,0.9228
12/18/2015,GBP,0.6706
12/19/2015,USD,1
12/19/2015,CAD,1.3956
12/19/2015,AUD,1.4033
12/19/2015,EUR,0.9228
12/19/2015,GBP,0.6706
12/20/2015,USD,1
12/20/2015,CAD,1.3956
12/20/2015,AUD,1.4033
12/20/2015,EUR,0.9228
12/20/2015,GBP,0.6706
12/21/2015,USD,1
12/21/2015,CAD,1.3955
12/21/2015,AUD,1.3954
12/21/2015,EUR,0.92
12/21/2015,GBP,0.6714
12/22/2015,USD,1
12/22/2015,CAD,1.3917
12/22/2015,AUD,1.3796
12/22/2015,EUR,0.9131
12/22/2015,GBP,0.6722
12/23/2015,USD,1
12/23/2015,CAD,1.3903
12/23/2015,AUD,1.3847
12/23/2015,EUR,0.9161
12/23/2015,GBP,0.6715
12/24/2015,USD,1
12/24/2015,CAD,1.387
12/24/2015,AUD,1.377
12/24/2015,EUR,0.9135
12/24/2015,GBP,0.6707
12/25/2015,USD,1
12/25/2015,CAD,1.387
12/25/2015,AUD,1.377
12/25/2015,EUR,0.9135
12/25/2015,GBP,0.6707
12/26/2015,USD,1
12/26/2015,CAD,1.387
12/26/2015,AUD,1.377
12/26/2015,EUR,0.9135
12/26/2015,GBP,0.6707
12/27/2015,USD,1
12/27/2015,CAD,1.387
12/27/2015,AUD,1.377
12/27/2015,EUR,0.9135
12/27/2015,GBP,0.6707
12/28/2015,USD,1
12/28/2015,CAD,1.3872
12/28/2015,AUD,1.3765
12/28/2015,EUR,0.9122
12/28/2015,GBP,0.6708
12/29/2015,USD,1
12/29/2015,CAD,1.3916
12/29/2015,AUD,1.3747
12/29/2015,EUR,0.9131
12/29/2015,GBP,0.6757
12/30/2015,USD,1
12/30/2015,CAD,1.3885
12/30/2015,AUD,1.372
12/30/2015,EUR,0.9152
12/30/2015,GBP,0.6754
12/31/2015,USD,1
12/31/2015,CAD,1.3884
12/31/2015,AUD,1.3683
12/31/2015,EUR,0.9185
12/31/2015,GBP,0.6742
1/1/2016,USD,1
1/1/2016,CAD,1.3884
1/1/2016,AUD,1.3683
1/1/2016,EUR,0.9185
1/1/2016,GBP,0.6742
1/2/2016,USD,1
1/2/2016,CAD,1.3884
1/2/2016,AUD,1.3683
1/2/2016,EUR,0.9185
1/2/2016,GBP,0.6742
1/3/2016,USD,1
1/3/2016,CAD,1.3884
1/3/2016,AUD,1.3683
1/3/2016,EUR,0.9185
1/3/2016,GBP,0.6742
1/4/2016,USD,1
1/4/2016,CAD,1.3922
1/4/2016,AUD,1.3904
1/4/2016,EUR,0.9176
1/4/2016,GBP,0.6773
1/5/2016,USD,1
1/5/2016,CAD,1.3936
1/5/2016,AUD,1.3942
1/5/2016,EUR,0.9306
